parent_code,code,name
37930566,36780083,Управління Державної казначейської служби України у Тальнівському районі Черкаської області
37930566,37894759,Управління Державної казначейської служби України у Христинівському районі Черкаської області
37930566,38030555,Управління Державної казначейської служби України у Черкаському районі Черкаської області
37930566,36783194,Управління Державної казначейської служби України у Чигиринському районі Черкаської області
37930566,36782468,Управління Державної казначейської служби України у Чорнобаївському районі Черкаської області
37930566,38031276,Управління Державної казначейської служби України у Шполянському районі Черкаської області
37930566,36774284,Золотоніське управління Державної казначейської служби України Черкаської області
37930566,38048557,Канівське управління Державної казначейської служби України Черкаської області
37930566,38029906,Смілянське управління Державної казначейської служби України Черкаської області
37930566,37960695,Уманське управління Державної казначейської служби України Черкаської області
37567646,37972475,ГУДКСУ у Чернiгiвськiй обл.
37972475,37982090,Управління Державної казначейської служби України у Бахмацькому районі Чернігівської області
37972475,37370959,Управління Державної казначейської служби України у Бобровицькому районі Чернігівської області
37972475,37440968,Управління Державної казначейської служби України у Борзнянському районі Чернігівської області
37972475,38046099,Управління Державної казначейської служби України у Варвинському районі Чернігівської області
37972475,37715958,Управління Державної казначейської служби України у Городнянському районі Чернігівської області
37972475,38030010,Управління Державної казначейської служби України в Ічнянському районі Чернігівської області
37972475,38020568,Управління Державної казначейської служби України у Козелецькому районі Чернігівської області
37972475,38053750,Управління Державної казначейської служби України у Коропському районі Чернігівської області
37972475,37750065,Управління Державної казначейської служби України у Корюківському районі Чернігівської області
37972475,37888512,Управління Державної казначейської служби України у Куликівському районі Чернігівської області
37972475,38030136,Управління Державної казначейської служби України у Менському районі Чернігівської області
37972475,37716092,Ніжинське управління Державної казначейської служби України Чернігівської області
37972475,38049215,Управління Державної казначейської служби України у Новгород-Сіверському районі Чернігівської області
37972475,37382880,Управління Державної казначейської служби України у Носівському районі Чернігівської області
37972475,37984681,Прилуцьке управління Державної казначейської служби України Чернігівської області
37972475,38046020,Управління Державної казначейської служби України у Ріпкинському районі Чернігівської області
37972475,37972758,Управління Державної казначейської служби України у Семенівському районі Чернігівської області
37972475,36956300,Управління Державної казначейської служби України у Сосницькому районі Чернігівської області
37972475,37331218,Управління Державної казначейської служби України у Срібнянському районі Чернігівської області
37972475,37387323,Управління Державної казначейської служби України у Талалаївському районі Чернігівської області
37972475,38053813,Управління Державної казначейської служби України у Чернігівському районі Чернігівської області
37972475,38009282,Управління Державної казначейської служби України у Сновському районі Чернігівської області
37972475,38054398,Управління Державної казначейської служби України у місті Чернігові Чернігівської області
37567646,37836095,ГУДКСУ у Чернівецькій області
37836095,37984590,Управління Державної казначейської служби у Вижницькому районі
37836095,36749331,Управління Державної казначейської служби у Герцаївському районі
37836095,36751529,Управління Державної казначейської служби у Глибоцькому районі
37836095,36752386,Управління Державної казначейської служби у Заставнівському районі
37836095,36749944,Управління Державної казначейської служби у Кельменецькому районі
37836095,38053640,Управління Державної казначейської служби у Кіцманському районі
37836095,38038355,Управління Державної казначейської служби у Новоселицькому районі
37836095,36754781,Управління Державної казначейської служби у Путильському  районі
37836095,37870811,Управління Державної казначейської служби у Сокирянському районі
37836095,37835756,Управління Державної казначейської служби у Сторожинецькому районі
37836095,37921153,Управління Державної казначейської служби у Хотинському районі
37836095,37978173,Управління Державної казначейської служби у м.Чернівцях
37567646,37993783,ГУДКСУ у м. Києвi
37993783,38039757,УДКСУ у Голосіївському районі
37993783,38021179,УДКСУ у Дарницькому районі
37993783,37984978,УДКСУ у Деснянському районі
37993783,38012871,УДКСУ у Дніпровському районі
37993783,38002491,УДКСУ у Оболонському районі
37993783,38004897,УДКСУ у Печерському районі
37993783,37975298,УДКСУ у Подільському районі
37993783,37962074,УДКСУ у Святошинському районі
37993783,38050812,УДКСУ у Солом’янському районі
37993783,37995466,УДКСУ у Шевченківському районі
